城市行政区划代码,城市名,地铁站ID,地铁站名,经度,纬度,所属线路
3100,上海,310100034534013,大柏树,121.483216,31.289433,310100034534
3100,上海,310100034534014,赤峰路,121.482429,31.281247,310100034534
3100,上海,310100025709012,虹口足球场,121.479154,31.271392,310100034534|310100025709
3100,上海,310100034534016,东宝兴路,121.480202,31.259886,310100034534
3100,上海,310100034534017,宝山路,121.476298,31.251523,310100034534|310100034536
3100,上海,310100034534019,中潭路,121.441001,31.254568,310100034534|310100034536
3100,上海,310100024542019,镇坪路,121.429779,31.246369,310100034534|310100034536|310100024542
3100,上海,310100024518019,曹杨路,121.417701,31.239302,310100034534|310100034536|310100027601|310100024518
3100,上海,310100024524002,金沙江路,121.413150,31.232004,310100034534|310100034536|310100024524
3100,上海,310100034534024,延安西路,121.417062,31.209616,310100034534|310100034536
3100,上海,310100027703009,虹桥路,121.420814,31.197524,310100034534|310100034536|310100027703|310100027704
3100,上海,310100024546017,宜山路,121.427194,31.186717,310100034534|310100034536|310100024546
3100,上海,310100034534027,漕溪路,121.438410,31.176746,310100034534
3100,上海,310100025711025,龙漕路,121.444383,31.169458,310100034534|310100025711
3100,上海,310100034534029,石龙路,121.443205,31.157949,310100034534
3100,上海,310100027703019,海伦路,121.488697,31.259303,310100034536|310100027703|310100027704
3100,上海,310100034536013,临平路,121.500696,31.260874,310100034536
3100,上海,310100025711013,大连路,121.513088,31.257938,310100034536|310100025711
3100,上海,310100034536015,杨树浦路,121.517210,31.251935,310100034536
3100,上海,310100027599021,浦东大道,121.519385,31.239974,310100034536
3100,上海,310100034536018,浦电路(4号线),121.532080,31.222285,310100034536
3100,上海,310100024540011,蓝村路,121.527627,31.211672,310100034536|310100024540
3100,上海,310100034536020,塘桥,121.518690,31.209762,310100034536
3100,上海,310100034536021,南浦大桥,121.499725,31.208504,310100034536
3100,上海,310100025709020,西藏南路,121.489555,31.201967,310100034536|310100025709
3100,上海,310100034536023,鲁班路,121.475148,31.199221,310100034536
3100,上海,310100025711022,大木桥路,121.463278,31.194057,310100034536|310100025711
3100,上海,310100024542013,东安路,121.454897,31.190819,310100034536|310100024542
3100,上海,310100034536026,上海体育场,121.443529,31.185605,310100034536
3100,上海,310100034538012,闵行开发区,121.369712,31.000627,310100034538
3100,上海,310100034538011,文井路,121.380775,31.003597,310100034538
3100,上海,310100034538010,华宁路,121.395255,31.007467,310100034538
3100,上海,310100034538009,金平路,121.410186,31.011282,310100034538
3100,上海,310100034538008,东川路,121.419901,31.018197,310100034538|900000059516
3100,上海,310100034538018,剑川路,121.416582,31.026483,900000059516|310100034538
3100,上海,310100034538017,北桥,121.410054,31.045112,900000059516|310100034538
3100,上海,310100034538016,颛桥,121.401868,31.067013,900000059516|310100034538
3100,上海,310100034538015,银都路,121.390264,31.089345,900000059516|310100034538
3100,上海,310100034538014,春申路,121.385818,31.098250,900000059516|310100034538
3100,上海,900000059516012,春申路,121.385818,31.098250,900000059516
3100,上海,900000059516014,颛桥,121.401868,31.067013,900000059516
3100,上海,900000059516016,剑川路,121.416582,31.026483,900000059516
3100,上海,900000059516002,江川路,121.423474,31.005428,900000059516
3100,上海,900000059516003,西渡,121.432441,30.989350,900000059516
3100,上海,900000059516004,萧塘,121.441857,30.965888,900000059516
3100,上海,900000059516005,奉浦大道,121.448984,30.942055,900000059516
3100,上海,900000059516006,环城东路,121.463204,30.931168,900000059516
3100,上海,900000059516007,望园路,121.483580,30.931940,900000059516
3100,上海,900000059516008,金海湖,121.492506,30.928805,900000059516
3100,上海,900000059516009,奉贤新城,121.496290,30.913916,900000059516
3100,上海,310100024518028,东方体育中心,121.480304,31.153366,310100024540|310100025709|310100024518|310100027601
3100,上海,310100024540003,灵岩南路,121.495295,31.148665,310100024540
3100,上海,310100024540004,上南路,121.506151,31.149030,310100024540
3100,上海,310100024540005,华夏西路,121.514539,31.149878,310100024540
3100,上海,310100024540006,高青路,121.515787,31.159907,310100024540
3100,上海,310100024524030,东明路,121.510868,31.172646,310100024540|310100024524
3100,上海,310100024540008,高科西路,121.509845,31.185761,310100024540|310100024542
3100,上海,310100024540009,临沂新村,121.516695,31.193202,310100024540
3100,上海,310100024540010,上海儿童医学中心,121.523482,31.203277,310100024540
3100,上海,310100024540012,浦电路(6号线),121.529122,31.220104,310100024540
3100,上海,310100024540014,源深体育中心,121.534642,31.233004,310100024540
3100,上海,310100024540015,民生路,121.543527,31.235851,310100024540
3100,上海,310100024540016,北洋泾路,121.552314,31.239145,310100024540
3100,上海,310100024540017,德平路,121.564237,31.245400,310100024540
3100,上海,310100024540018,云山路,121.572775,31.250413,310100024540
3100,上海,310100024540019,金桥路,121.581817,31.257084,310100024540
3100,上海,310100024540020,博兴路,121.586689,31.263520,310100024540
3100,上海,310100024540021,五莲路,121.587866,31.272025,310100024540
3100,上海,310100024540022,巨峰路,121.588365,31.280684,310100024540|310100025711
3100,上海,310100024540023,东靖路,121.588736,31.290684,310100024540
3100,上海,310100024540024,五洲大道,121.589212,31.302569,310100024540
3100,上海,310100024540025,洲海路,121.589396,31.312229,310100024540
3100,上海,310100024540026,外高桥保税区南,121.601963,31.321578,310100024540
3100,上海,310100024540027,航津路,121.593974,31.335371,310100024540
3100,上海,310100024540028,外高桥保税区北,121.586926,31.347802,310100024540
3100,上海,310100024540029,港城路,121.574752,31.353005,310100024540|310100027703|310100027704
3100,上海,310100024542002,花木路,121.562754,31.211212,310100024542
3100,上海,310100024542004,芳华路,121.550115,31.193110,310100024542
3100,上海,310100024542005,锦绣路,121.540041,31.187592,310100024542
3100,上海,310100024542006,杨高南路,121.525087,31.187566,310100024542
3100,上海,310100024542008,云台路,121.500439,31.182212,310100024542
3100,上海,310100024542009,耀华路,121.494612,31.178513,310100024542|310100025709
3100,上海,310100024524032,长清路,121.487775,31.174452,310100024542|310100024524
3100,上海,310100024542011,后滩,121.473756,31.171918,310100024542
3100,上海,310100024542012,龙华中路,121.457054,31.183843,310100024542|310100025711
3100,上海,310100024542014,肇嘉浜路,121.450212,31.199436,310100024542|310100024546
3100,上海,310100024542017,昌平路,121.442617,31.233749,310100024542
3100,上海,310100024524009,长寿路,121.438272,31.240860,310100024542|310100024524
3100,上海,310100024542020,岚皋路,121.421939,31.256198,310100024542
3100,上海,310100024542021,新村路,121.422682,31.263952,310100024542
3100,上海,310100024542022,大华三路,121.422949,31.274047,310100024542
3100,上海,310100024542023,行知路,121.421493,31.284942,310100024542
3100,上海,310100024542024,大场镇,121.416548,31.293320,310100024542
3100,上海,310100024542025,场中路,121.413661,31.303685,310100024542
3100,上海,310100024542026,上大路,121.408580,31.315071,310100024542
3100,上海,310100024542027,南陈路,121.398863,31.321437,310100024542
3100,上海,310100024542028,上海大学,121.388884,31.320586,310100024542
3100,上海,310100024542029,祁华路,121.373569,31.322315,310100024542
3100,上海,310100024542030,顾村公园,121.373009,31.344594,310100024542|900000070795
3100,上海,310100024542031,刘行,121.362376,31.357586,310100024542
3100,上海,310100024542032,潘广路,121.355845,31.364182,310100024542
3100,上海,310100024542033,罗南新村,121.357470,31.388831,310100024542
3100,上海,310100024542034,美兰湖,121.349966,31.401949,310100024542
3100,上海,310100025709031,沈杜公路,121.512272,31.061427,310100025709|900000039797
3100,上海,310100025709030,联航路,121.510594,31.073567,310100025709
3100,上海,310100025709029,江月路,121.508603,31.084253,310100025709
3100,上海,310100025709028,浦江镇,121.506272,31.096590,310100025709
3100,上海,310100025709027,芦恒路,121.497842,31.119015,310100025709
3100,上海,310100025709026,凌兆新村,121.489663,31.141301,310100025709
3100,上海,310100025709024,杨思,121.493443,31.161054,310100025709
3100,上海,310100024524031,成山路,121.496220,31.170735,310100025709|310100024524
3100,上海,310100025709021,中华艺术宫,121.493626,31.185242,310100025709
3100,上海,310100024546023,陆家浜路,121.486115,31.211789,310100025709|310100024546
3100,上海,310100025709018,老西门,121.483793,31.219014,310100025709|310100027703|310100027704
3100,上海,310100025709017,大世界,121.479326,31.227182,310100025709
3100,上海,310100025709015,曲阜路,121.471543,31.242307,310100025709|310100025711
3100,上海,310100025709014,中兴路,121.469026,31.253228,310100025709
3100,上海,310100025709013,西藏北路,121.468769,31.263505,310100025709
3100,上海,310100025709011,曲阳路,121.491138,31.276524,310100025709
3100,上海,310100025709010,四平路,121.501488,31.274880,310100025709|310100027703|310100027704
3100,上海,310100025709009,鞍山新村,121.509685,31.273242,310100025709
3100,上海,310100025709008,江浦路,121.518379,31.274946,310100025709
3100,上海,310100025709007,黄兴路,121.528401,31.278814,310100025709
3100,上海,310100025709006,延吉中路,121.534941,31.288543,310100025709
3100,上海,310100025709005,黄兴公园,121.533383,31.295389,310100025709
3100,上海,310100025709004,翔殷路,121.531974,31.305002,310100025709
3100,上海,310100025709003,嫩江路,121.531954,31.314804,310100025709
3100,上海,310100025709002,市光路,121.531933,31.322724,310100025709
3100,上海,310100024546036,曹路,121.683046,31.271272,310100024546
3100,上海,310100024546035,民雷路,121.668125,31.268335,310100024546
3100,上海,310100024546034,顾唐路,121.656465,31.266074,310100024546
3100,上海,310100024546033,金海路,121.638629,31.263141,310100024546|310100025711
3100,上海,310100024546032,金吉路,121.628479,31.264309,310100024546
3100,上海,310100024546031,金桥,121.611336,31.260850,310100024546
3100,上海,310100024546030,台儿庄路,121.597458,31.252825,310100024546
3100,上海,310100024546029,蓝天路,121.577978,31.241017,310100024546
3100,上海,310100024546028,芳甸路,121.558431,31.231845,310100024546
3100,上海,310100024546027,杨高中路,121.548664,31.227510,310100024546
3100,上海,310100024546025,商城路,121.516275,31.230258,310100024546
3100,上海,310100024546024,小南门,121.498398,31.216866,310100024546
3100,上海,310100024524014,马当路,121.477256,31.209520,310100024546|310100024524
3100,上海,310100024546021,打浦桥,121.468681,31.206309,310100024546
3100,上海,310100024546020,嘉善路,121.460704,31.202820,310100024546|310100025711
3100,上海,310100024546016,桂林路,121.418064,31.174791,310100024546
3100,上海,310100024546015,漕河泾开发区,121.397769,31.170644,310100024546
3100,上海,310100024546014,合川路,121.384772,31.166542,310100024546
3100,上海,310100024546013,星中路,121.368903,31.158109,310100024546
3100,上海,310100024546012,七宝,121.349221,31.155287,310100024546
3100,上海,310100024546011,中春路,121.337700,31.149415,310100024546
3100,上海,310100024546010,九亭,121.319423,31.137252,310100024546
3100,上海,310100024546009,泗泾,121.260247,31.118272,310100024546
3100,上海,310100024546008,佘山,121.229686,31.104097,310100024546
3100,上海,310100024546007,洞泾,121.230473,31.084492,310100024546
3100,上海,310100024546006,松江大学城,121.232577,31.053984,310100024546
3100,上海,310100024546005,松江新城,121.230739,31.030295,310100024546
3100,上海,310100024546004,松江体育中心,121.230504,31.016038,310100024546
3100,上海,310100024546003,醉白池,121.229361,31.001125,310100024546
3100,上海,310100024546002,松江南站,121.230884,30.984818,310100024546
3100,上海,310100027703034,基隆路,121.590411,31.351311,310100027703|310100027704
3100,上海,310100027703032,高桥,121.562971,31.352622,310100027703|310100027704
3100,上海,310100027703031,高桥西,121.549280,31.351489,310100027703|310100027704
3100,上海,310100027703030,双江路,121.539425,31.353601,310100027703|310100027704
3100,上海,310100027703029,国帆路,121.513238,31.339761,310100027703|310100027704
3100,上海,310100027703028,新江湾城,121.506951,31.328496,310100027703|310100027704
3100,上海,310100027703027,殷高东路,121.506797,31.321768,310100027703|310100027704
3100,上海,310100027703026,三门路,121.508340,31.313214,310100027703|310100027704
3100,上海,310100027703025,江湾体育场,121.513314,31.304293,310100027703|310100027704
3100,上海,310100027703024,五角场,121.514632,31.298043,310100027703|310100027704
3100,上海,310100027703023,国权路,121.510024,31.289276,310100027703|310100027704
3100,上海,310100027703022,同济大学,121.506357,31.282086,310100027703|310100027704
3100,上海,310100027703020,邮电新村,121.494362,31.268533,310100027703|310100027704
